group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B15MST7,981.0,0.23333333333333334,0.9666666666666667,-0.7333333333333334
random,B2MST2,980.0,0.06666666666666667,0.5666666666666667,-0.5
random,B20MDT1,1071.0,1.0,1.0,0.0
random,B12MST4,902.0,1.0,0.0,1.0
random,B14MDT5,1366.0,0.2,0.9666666666666667,-0.7666666666666666
random,B14MST5,975.0,0.6333333333333333,1.0,-0.3666666666666667
random,B8MST1,737.0,0.4,1.0,-0.6
random,B14MDT5,1396.0,0.9666666666666667,0.0,0.9666666666666667
random,B8MDT1,366.0,1.0,1.0,0.0
random,B10MDT3,936.0,1.0,1.0,0.0
random,B12MDT5,1894.0,1.0,1.0,0.0
random,B15MST7,414.0,1.0,0.06666666666666667,0.9333333333333333
random,B14MST4,1277.0,1.0,1.0,0.0
random,B10MST4,754.0,0.8333333333333334,0.9333333333333333,-0.09999999999999998
random,B11MST3,606.0,0.8666666666666667,0.06666666666666667,0.8
random,B11MDT5,1712.0,0.5333333333333333,0.2,0.3333333333333333
random,B11MDT6,331.0,0.13333333333333333,0.43333333333333335,-0.30000000000000004
random,B14MST2,1494.0,0.13333333333333333,1.0,-0.8666666666666667
random,B14MST2,1067.0,0.5666666666666667,1.0,-0.43333333333333335
random,B10MST3,425.0,0.1,0.13333333333333333,-0.033333333333333326
random,B10MDT2,1142.0,1.0,1.0,0.0
random,B14MDT1,1274.0,0.4666666666666667,0.2,0.26666666666666666
random,B14MDT2,1090.0,0.16666666666666666,0.9333333333333333,-0.7666666666666667
random,B11MDT5,632.0,0.7333333333333333,1.0,-0.2666666666666667
random,B14MST2,375.0,0.03333333333333333,1.0,-0.9666666666666667
random,B12MDT4,1103.0,0.6666666666666666,0.6666666666666666,0.0
random,B14MST2,1603.0,0.5333333333333333,1.0,-0.4666666666666667
random,B14MST2,1525.0,1.0,0.1,0.9
random,B14MST4,594.0,1.0,1.0,0.0
random,B14MST5,1636.0,1.0,1.0,0.0
random,B10MDT4,938.0,0.36666666666666664,1.0,-0.6333333333333333
random,B15MST1,1813.0,0.23333333333333334,0.43333333333333335,-0.2
random,B10MDT4,967.0,1.0,0.06666666666666667,0.9333333333333333
random,B15MDT1,1092.0,1.0,1.0,0.0
random,B20MDT2,1008.0,1.0,1.0,0.0
random,B13MDT1,1193.0,1.0,1.0,0.0
random,B20MDT1,534.0,0.2,0.5333333333333333,-0.3333333333333333
random,B8MDT2,1625.0,0.26666666666666666,0.13333333333333333,0.13333333333333333
random,B17MDT3,607.0,1.0,1.0,0.0
random,B14MST4,1763.0,1.0,1.0,0.0
random,B10MDT4,939.0,0.36666666666666664,1.0,-0.6333333333333333
random,B15MST3,738.0,0.6666666666666666,0.4,0.2666666666666666
random,B20MST6,656.0,0.2,0.16666666666666666,0.033333333333333354
random,B6MDT3,662.0,0.8,0.5333333333333333,0.2666666666666667
random,B17MST6,1276.0,0.43333333333333335,0.8333333333333334,-0.4
random,B14MST5,802.0,1.0,1.0,0.0
random,B10MDT3,933.0,1.0,1.0,0.0
random,B19MST1,395.0,0.13333333333333333,0.5666666666666667,-0.43333333333333335
random,B14MST4,1427.0,1.0,0.13333333333333333,0.8666666666666667
random,B13MDT1,1126.0,1.0,1.0,0.0
random,B13MST4,524.0,0.9666666666666667,0.3,0.6666666666666667
random,B14MST4,1288.0,1.0,1.0,0.0
random,B14MST4,328.0,0.16666666666666666,1.0,-0.8333333333333334
random,B17MDT3,904.0,0.1,0.7333333333333333,-0.6333333333333333
random,B15MST3,710.0,1.0,0.6666666666666666,0.33333333333333337
random,B7MDT4,753.0,0.6333333333333333,0.8333333333333334,-0.20000000000000007
random,B20MDT1,1778.0,1.0,0.8,0.19999999999999996
random,B11MST3,1610.0,0.9666666666666667,0.0,0.9666666666666667
random,B12MDT4,1110.0,0.9,0.43333333333333335,0.4666666666666667
random,B18MST4,813.0,1.0,0.06666666666666667,0.9333333333333333
random,B14MDT4,963.0,0.8666666666666667,0.13333333333333333,0.7333333333333334
random,B15MDT3,1005.0,0.4,0.13333333333333333,0.2666666666666667
random,B14MST4,1246.0,0.6666666666666666,1.0,-0.33333333333333337
random,B14MST2,1461.0,1.0,1.0,0.0
random,B10MDT4,763.0,1.0,0.03333333333333333,0.9666666666666667
random,B13MDT4,999.0,0.16666666666666666,0.4666666666666667,-0.30000000000000004
random,B15MST1,336.0,0.36666666666666664,1.0,-0.6333333333333333
random,B15MST1,1912.0,0.03333333333333333,0.4,-0.3666666666666667
random,B14MST2,564.0,1.0,1.0,0.0
random,B14MST2,1161.0,1.0,1.0,0.0
random,B20MDT5,1058.0,0.7333333333333333,0.8666666666666667,-0.13333333333333341
random,B14MST4,1737.0,0.4666666666666667,1.0,-0.5333333333333333
random,B12MDT1,1028.0,0.8666666666666667,0.9,-0.033333333333333326
random,B14MST4,569.0,1.0,1.0,0.0
random,B14MST4,1576.0,1.0,0.36666666666666664,0.6333333333333333
random,B17MST6,1327.0,1.0,0.2,0.8
random,B8MDT2,1630.0,0.4,0.0,0.4
random,B14MST5,1850.0,0.06666666666666667,0.7333333333333333,-0.6666666666666666
random,B14MST4,456.0,1.0,1.0,0.0
random,B12MDT4,1004.0,1.0,0.7,0.30000000000000004
random,B12MDT2,1615.0,0.4,1.0,-0.6
random,B2MST2,733.0,0.13333333333333333,0.3,-0.16666666666666666
random,B14MST1,1375.0,0.1,0.6,-0.5
random,B12MDT1,997.0,0.26666666666666666,0.8666666666666667,-0.6000000000000001
random,B10MDT3,809.0,1.0,1.0,0.0
random,B14MDT4,837.0,0.06666666666666667,0.43333333333333335,-0.3666666666666667
random,B10MDT2,1186.0,1.0,1.0,0.0
random,B10MDT3,849.0,1.0,1.0,0.0
random,B5MDT1,815.0,0.8666666666666667,1.0,-0.1333333333333333
random,B2MST3,556.0,0.3,0.6666666666666666,-0.36666666666666664
random,B12MST2,538.0,1.0,0.3333333333333333,0.6666666666666667
random,B17MDT3,719.0,0.23333333333333334,1.0,-0.7666666666666666
random,B10MDT1,1286.0,1.0,1.0,0.0
random,B10MDT1,890.0,0.7666666666666667,0.13333333333333333,0.6333333333333334
random,B11MST1,750.0,1.0,0.7666666666666667,0.23333333333333328
random,B20MST6,354.0,1.0,0.6333333333333333,0.3666666666666667
random,B14MST2,1438.0,1.0,1.0,0.0
random,B12MDT5,1795.0,0.43333333333333335,0.03333333333333333,0.4
random,B14MST2,1549.0,1.0,0.36666666666666664,0.6333333333333333
random,B13MDT4,1813.0,1.0,1.0,0.0
random,B14MST2,386.0,0.4,1.0,-0.6
random,B8MDT5,1477.0,0.06666666666666667,0.6,-0.5333333333333333
random,B13MST5,1867.0,0.23333333333333334,1.0,-0.7666666666666666
random,B10MDT3,816.0,1.0,1.0,0.0
random,B17MDT2,922.0,0.36666666666666664,0.3,0.06666666666666665
random,B12MDT1,995.0,0.2,0.8666666666666667,-0.6666666666666667
random,B7MST5,994.0,1.0,0.5666666666666667,0.43333333333333335
random,B8MDT1,340.0,1.0,1.0,0.0
random,B20MST5,841.0,0.4666666666666667,0.26666666666666666,0.2
random,B14MST4,726.0,1.0,0.7333333333333333,0.2666666666666667
