group,trial_id,timepoint,freezing_before,freezing_after,difference
random,D1MS,8591.0,0.36666666666666664,1.0,-0.6333333333333333
random,D5MD,6928.0,1.0,0.1,0.9
random,D1MD,1382.0,0.43333333333333335,0.9,-0.4666666666666667
random,D4MD,6356.0,0.06666666666666667,0.8333333333333334,-0.7666666666666667
random,D7MD,2672.0,1.0,0.26666666666666666,0.7333333333333334
random,D5MD,7451.0,0.4,0.5333333333333333,-0.1333333333333333
random,D11MS,7083.0,0.5333333333333333,0.5,0.033333333333333326
random,D6MS,6420.0,0.9666666666666667,0.0,0.9666666666666667
random,D5MD,365.0,0.4666666666666667,1.0,-0.5333333333333333
random,D10MD,4531.0,0.5666666666666667,0.5,0.06666666666666665
random,D5MD,2376.0,1.0,1.0,0.0
random,D11MD,1827.0,0.4666666666666667,1.0,-0.5333333333333333
random,D5MD,769.0,0.1,1.0,-0.9
random,D7MD,7569.0,0.4666666666666667,0.5666666666666667,-0.09999999999999998
random,D6MD,7697.0,0.9666666666666667,0.0,0.9666666666666667
random,D9MS,8652.0,0.8333333333333334,0.4,0.43333333333333335
random,D9MS,514.0,0.13333333333333333,1.0,-0.8666666666666667
random,D7MD,1428.0,0.4,0.8666666666666667,-0.4666666666666667
random,D6MS,2634.0,1.0,0.16666666666666666,0.8333333333333334
random,D1MD,697.0,0.8666666666666667,0.5,0.3666666666666667
random,D4MD,5891.0,0.4666666666666667,0.36666666666666664,0.10000000000000003
random,D8MS,3586.0,0.2,1.0,-0.8
random,D11MD,593.0,0.36666666666666664,0.8,-0.4333333333333334
random,D8MS,6354.0,0.6,0.5333333333333333,0.06666666666666665
random,D10MS,1019.0,1.0,0.4666666666666667,0.5333333333333333
random,D5MS,7999.0,1.0,1.0,0.0
random,D1MD,2096.0,0.5,1.0,-0.5
random,D9MS,4283.0,1.0,1.0,0.0
random,D9MS,4713.0,1.0,0.2,0.8
random,D7MD,2014.0,0.26666666666666666,1.0,-0.7333333333333334
random,D7MD,7896.0,1.0,0.8,0.19999999999999996
random,D9MS,5347.0,1.0,0.13333333333333333,0.8666666666666667
random,D2MD,5560.0,0.6,0.4,0.19999999999999996
random,D5MS,5976.0,0.43333333333333335,0.16666666666666666,0.2666666666666667
random,D7MD,597.0,0.9666666666666667,0.8666666666666667,0.09999999999999998
random,D11MD,1517.0,0.8666666666666667,1.0,-0.1333333333333333
random,D7MD,610.0,1.0,0.43333333333333335,0.5666666666666667
random,D5MS,1854.0,0.1,0.4666666666666667,-0.3666666666666667
random,D5MD,1749.0,0.9666666666666667,0.0,0.9666666666666667
random,D6MS,781.0,0.8333333333333334,0.6333333333333333,0.20000000000000007
random,D7MD,2274.0,0.5,0.13333333333333333,0.3666666666666667
random,D5MS,2551.0,0.16666666666666666,0.5333333333333333,-0.3666666666666667
random,D9MS,7.0,0.2,0.5,-0.3
