group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B13MST7,740.0,0.9333333333333333,0.9666666666666667,-0.033333333333333326
random,B17MDT3,792.0,1.0,0.5666666666666667,0.43333333333333335
random,B11MST4,1144.0,1.0,0.23333333333333334,0.7666666666666666
random,B4MDT5,1053.0,0.8333333333333334,1.0,-0.16666666666666663
random,B14MST2,447.0,1.0,1.0,0.0
random,B19MDT9,998.0,1.0,0.6666666666666666,0.33333333333333337
random,B17MDT4,1211.0,0.8333333333333334,1.0,-0.16666666666666663
random,B10MST4,1678.0,0.36666666666666664,1.0,-0.6333333333333333
random,B12MDT6,1524.0,1.0,1.0,0.0
random,B6MDT4,1930.0,1.0,0.23333333333333334,0.7666666666666666
random,B8MDT1,351.0,1.0,1.0,0.0
random,B15MDT1,1343.0,1.0,0.9,0.09999999999999998
random,B7MST2,510.0,0.6,0.36666666666666664,0.23333333333333334
random,B4MST5,1863.0,0.5,0.4,0.09999999999999998
random,B13MST7,858.0,1.0,0.5666666666666667,0.43333333333333335
random,B17MDT4,1161.0,1.0,0.3,0.7
random,B15MDT1,1253.0,1.0,1.0,0.0
random,B8MDT1,328.0,0.7,1.0,-0.30000000000000004
random,B20MDT6,1817.0,0.6,0.6333333333333333,-0.033333333333333326
random,B2MST3,622.0,0.5,0.0,0.5
random,B17MDT3,548.0,1.0,1.0,0.0
random,B18MST6,807.0,0.26666666666666666,0.26666666666666666,0.0
random,B15MDT1,1365.0,1.0,0.16666666666666666,0.8333333333333334
random,B15MDT1,778.0,1.0,1.0,0.0
random,B2MST3,490.0,0.9,1.0,-0.09999999999999998
random,B15MDT1,1289.0,1.0,1.0,0.0
random,B5MST2,498.0,0.9333333333333333,1.0,-0.06666666666666665
random,B4MDT5,1515.0,1.0,1.0,0.0
random,B13MST7,678.0,0.3,0.26666666666666666,0.033333333333333326
random,B7MDT4,763.0,0.9666666666666667,0.5,0.4666666666666667
random,B14MST2,464.0,1.0,1.0,0.0
random,B17MST6,1283.0,0.5,1.0,-0.5
random,B11MST3,1579.0,0.6,1.0,-0.4
random,B7MST2,445.0,1.0,0.23333333333333334,0.7666666666666666
random,B17MDT4,1621.0,1.0,0.16666666666666666,0.8333333333333334
random,B4MDT5,1734.0,1.0,1.0,0.0
random,B13MST7,873.0,1.0,0.06666666666666667,0.9333333333333333
random,B10MDT4,1119.0,0.4,0.1,0.30000000000000004
random,B19MST9,1304.0,0.7333333333333333,0.26666666666666666,0.4666666666666666
random,B11MST3,586.0,0.5333333333333333,0.7333333333333333,-0.19999999999999996
random,B20MST6,355.0,1.0,0.6,0.4
random,B20MDT6,1817.0,0.6,0.6333333333333333,-0.033333333333333326
random,B14MST2,413.0,1.0,1.0,0.0
random,B11MDT3,1372.0,1.0,0.3,0.7
random,B6MDT5,855.0,0.6333333333333333,0.43333333333333335,0.19999999999999996
random,B14MST2,377.0,0.1,1.0,-0.9
random,B14MST2,577.0,1.0,0.6333333333333333,0.3666666666666667
random,B12MDT6,834.0,1.0,0.4,0.6
random,B17MDT4,1140.0,1.0,0.8333333333333334,0.16666666666666663
random,B14MDT2,1103.0,0.6,0.5,0.09999999999999998
random,B5MST2,531.0,1.0,0.36666666666666664,0.6333333333333333
random,B5MST2,476.0,0.2,1.0,-0.8
random,B17MDT3,493.0,1.0,1.0,0.0
random,B14MST2,1484.0,1.0,1.0,0.0
random,B17MDT4,1091.0,1.0,1.0,0.0
random,B17MDT4,1197.0,0.36666666666666664,1.0,-0.6333333333333333
random,B15MDT1,843.0,1.0,1.0,0.0
random,B5MDT1,795.0,0.2,1.0,-0.8
random,B12MDT2,915.0,0.7,0.36666666666666664,0.3333333333333333
random,B19MDT9,970.0,1.0,1.0,0.0
random,B17MDT4,1249.0,1.0,1.0,0.0
random,B14MST2,400.0,0.8666666666666667,1.0,-0.1333333333333333
random,B17MDT4,1392.0,0.23333333333333334,0.7666666666666667,-0.5333333333333334
random,B15MDT1,1135.0,1.0,1.0,0.0
random,B10MST4,1690.0,0.7666666666666667,0.7666666666666667,0.0
random,B4MDT5,1119.0,1.0,1.0,0.0
random,B12MDT6,1381.0,1.0,1.0,0.0
random,B4MDT5,785.0,0.8,0.2,0.6000000000000001
random,B17MST4,1646.0,1.0,0.23333333333333334,0.7666666666666666
random,B4MDT5,1759.0,1.0,0.16666666666666666,0.8333333333333334
random,B15MDT1,1340.0,1.0,1.0,0.0
random,B17MST3,1789.0,0.9666666666666667,0.0,0.9666666666666667
random,B9MST2,643.0,0.03333333333333333,0.6666666666666666,-0.6333333333333333
random,B11MST3,551.0,0.7333333333333333,0.5333333333333333,0.19999999999999996
random,B15MDT1,1012.0,1.0,1.0,0.0
random,B4MDT5,1192.0,1.0,0.6666666666666666,0.33333333333333337
random,B17MDT4,1416.0,0.7666666666666667,0.6333333333333333,0.13333333333333341
random,B6MST3,1102.0,0.23333333333333334,0.23333333333333334,0.0
random,B18MDT5,1464.0,0.2,0.9,-0.7
random,B17MDT3,625.0,1.0,0.6666666666666666,0.33333333333333337
random,B15MST1,348.0,0.7666666666666667,1.0,-0.23333333333333328
random,B4MDT5,1512.0,1.0,1.0,0.0
